winnerteamid,localtime,tz,date,id,agoals,hteam,ateam,hgoals,updated,is_grand_final,abehinds,complete,ateamid,hteamid,roundname,hbehinds,unixtime,venue,winner,ascore,round,year,is_final,hscore,timestr,season
16.0,2017-07-08 16:35:00,+10:00,2017-07-08 16:35:00,231,7,Sydney,Gold Coast,17,2017-07-08 19:57:03,0,9,100,8,16,Round 16,16,1499495700,S.C.G.,Sydney,51,16,2017,0,118,Full Time,2017
7.0,2017-07-08 19:25:00,+10:00,2017-07-08 19:25:00,232,25,Brisbane Lions,Geelong,11,2017-07-08 22:57:02,0,13,100,7,2,Round 16,12,1499505900,Gabba,Geelong,163,16,2017,0,78,Full Time,2017
15.0,2017-07-08 19:25:00,+10:00,2017-07-08 19:25:00,233,10,St Kilda,Richmond,21,2017-07-08 22:57:02,0,11,100,14,15,Round 16,12,1499505900,Docklands,St Kilda,71,16,2017,0,138,Full Time,2017
6.0,2017-07-09 13:10:00,+10:00,2017-07-09 13:10:00,234,13,North Melbourne,Fremantle,12,2017-07-09 15:57:03,0,8,100,6,12,Round 16,10,1499569800,Docklands,Fremantle,86,16,2017,0,82,Full Time,2017
11.0,2017-07-09 15:20:00,+10:00,2017-07-09 15:20:00,235,14,Carlton,Melbourne,12,2017-07-09 17:57:02,0,6,100,11,3,Round 16,10,1499577600,M.C.G.,Melbourne,90,16,2017,0,82,Full Time,2017
13.0,2017-07-09 14:40:00,+10:00,2017-07-09 16:40:00,236,18,West Coast,Port Adelaide,13,2017-07-09 19:57:02,0,12,100,13,17,Round 16,10,1499582400,Subiaco,Port Adelaide,120,16,2017,0,88,Full Time,2017
5.0,2017-07-14 19:50:00,+10:00,2017-07-14 19:50:00,237,17,St Kilda,Essendon,7,2017-07-14 22:57:02,0,16,100,5,15,Round 17,15,1500025800,Docklands,Essendon,118,17,2017,0,57,Full Time,2017
7.0,2017-07-15 13:45:00,+10:00,2017-07-15 13:45:00,238,12,Geelong,Hawthorn,13,2017-07-15 16:57:04,0,13,100,10,7,Round 17,10,1500090300,M.C.G.,Geelong,85,17,2017,0,88,Full Time,2017
13.0,2017-07-15 13:40:00,+10:00,2017-07-15 14:10:00,249,8,Port Adelaide,North Melbourne,19,2017-07-15 16:57:04,0,9,100,12,13,Round 17,13,1500091800,Adelaide Oval,Port Adelaide,57,17,2017,0,127,Full Time,2017
4.0,2017-07-15 16:35:00,+10:00,2017-07-15 16:35:00,250,15,Gold Coast,Collingwood,13,2017-07-15 19:57:02,0,13,100,4,8,Round 17,10,1500100500,Carrara,Collingwood,103,17,2017,0,88,Full Time,2017
16.0,2017-07-15 19:25:00,+10:00,2017-07-15 19:25:00,251,14,Greater Western Sydney,Sydney,12,2017-07-15 22:57:07,0,12,100,16,9,Round 17,11,1500110700,Sydney Showground,Sydney,96,17,2017,0,83,Full Time,2017
1.0,2017-07-15 19:10:00,+10:00,2017-07-15 19:40:00,252,17,Melbourne,Adelaide,10,2017-07-15 22:57:07,0,14,100,1,11,Round 17,10,1500111600,Marrara Oval,Adelaide,116,17,2017,0,70,Full Time,2017
14.0,2017-07-16 13:10:00,+10:00,2017-07-16 13:10:00,253,12,Richmond,Brisbane Lions,16,2017-07-16 15:57:03,0,9,100,2,14,Round 17,16,1500174600,Docklands,Richmond,81,17,2017,0,112,Full Time,2017
18.0,2017-07-16 15:20:00,+10:00,2017-07-16 15:20:00,254,12,Carlton,Western Bulldogs,9,2017-07-16 17:57:03,0,10,100,18,3,Round 17,8,1500182400,M.C.G.,Western Bulldogs,82,17,2017,0,62,Full Time,2017
17.0,2017-07-16 14:40:00,+10:00,2017-07-16 16:40:00,255,11,Fremantle,West Coast,5,2017-07-16 19:57:02,0,8,100,17,6,Round 17,14,1500187200,Subiaco,West Coast,74,17,2017,0,44,Full Time,2017
1.0,2017-07-21 19:20:00,+10:00,2017-07-21 19:50:00,256,10,Adelaide,Geelong,13,2017-07-21 22:57:02,0,10,100,7,1,Round 18,13,1500630600,Adelaide Oval,Adelaide,70,18,2017,0,91,Full Time,2017
5.0,2017-07-22 13:45:00,+10:00,2017-07-22 13:45:00,257,16,Essendon,North Melbourne,20,2017-07-22 16:57:03,0,9,100,12,5,Round 18,12,1500695100,Docklands,Essendon,105,18,2017,0,132,Full Time,2017
11.0,2017-07-22 14:10:00,+10:00,2017-07-22 14:10:00,258,9,Melbourne,Port Adelaide,13,2017-07-22 16:57:03,0,11,100,13,11,Round 18,10,1500696600,M.C.G.,Melbourne,65,18,2017,0,88,Full Time,2017
18.0,2017-07-22 16:35:00,+10:00,2017-07-22 16:35:00,262,8,Western Bulldogs,Gold Coast,16,2017-07-22 19:57:02,0,8,100,8,18,Round 18,14,1500705300,Cazaly's Stadium,Western Bulldogs,56,18,2017,0,110,Full Time,2017
16.0,2017-07-22 19:25:00,+10:00,2017-07-22 19:25:00,263,9,Sydney,St Kilda,14,2017-07-22 21:57:02,0,5,100,15,16,Round 18,17,1500715500,S.C.G.,Sydney,59,18,2017,0,101,Full Time,2017
10.0,2017-07-22 17:40:00,+10:00,2017-07-22 19:40:00,264,15,Fremantle,Hawthorn,7,2017-07-22 22:57:02,0,10,100,10,6,Round 18,6,1500716400,Subiaco,Hawthorn,100,18,2017,0,48,Full Time,2017
14.0,2017-07-23 13:10:00,+10:00,2017-07-23 13:10:00,265,6,Richmond,Greater Western Sydney,9,2017-07-23 15:57:03,0,9,100,9,14,Round 18,10,1500779400,M.C.G.,Richmond,45,18,2017,0,64,Full Time,2017
4.0,2017-07-23 15:20:00,+10:00,2017-07-23 15:20:00,266,13,Collingwood,West Coast,13,2017-07-23 17:57:03,0,7,100,17,4,Round 18,15,1500787200,Docklands,Collingwood,85,18,2017,0,93,Full Time,2017
2.0,2017-07-23 16:40:00,+10:00,2017-07-23 16:40:00,267,11,Brisbane Lions,Carlton,17,2017-07-23 19:57:02,0,16,100,3,2,Round 18,10,1500792000,Gabba,Brisbane Lions,82,18,2017,0,112,Full Time,2017
10.0,2017-07-28 19:50:00,+10:00,2017-07-28 19:50:00,268,9,Hawthorn,Sydney,10,2017-07-28 22:57:02,0,12,100,16,10,Round 19,12,1501235400,M.C.G.,Hawthorn,66,19,2017,0,72,Full Time,2017
12.0,2017-07-29 13:45:00,+10:00,2017-07-29 13:45:00,269,10,North Melbourne,Melbourne,11,2017-07-29 16:57:02,0,12,100,11,12,Round 19,10,1501299900,Bellerive Oval,North Melbourne,72,19,2017,0,76,Full Time,2017
9.0,2017-07-29 14:10:00,+10:00,2017-07-29 14:10:00,270,13,Greater Western Sydney,Fremantle,13,2017-07-29 16:57:02,0,8,100,6,9,Round 19,20,1501301400,Sydney Showground,Greater Western Sydney,86,19,2017,0,98,Full Time,2017
13.0,2017-07-29 16:05:00,+10:00,2017-07-29 16:35:00,271,8,Port Adelaide,St Kilda,9,2017-07-29 19:57:01,0,13,100,15,13,Round 19,9,1501310100,Adelaide Oval,Port Adelaide,61,19,2017,0,63,Full Time,2017
7.0,2017-07-29 19:25:00,+10:00,2017-07-29 19:25:00,273,18,Carlton,Geelong,8,2017-07-29 22:57:02,0,15,100,7,3,Round 19,10,1501320300,Docklands,Geelong,123,19,2017,0,58,Full Time,2017
14.0,2017-07-29 19:25:00,+10:00,2017-07-29 19:25:00,272,14,Gold Coast,Richmond,10,2017-07-29 22:57:02,0,14,100,14,8,Round 19,5,1501320300,Carrara,Richmond,98,19,2017,0,65,Full Time,2017
18.0,2017-07-30 13:10:00,+10:00,2017-07-30 13:10:00,274,13,Western Bulldogs,Essendon,19,2017-07-30 15:57:02,0,19,100,5,18,Round 19,13,1501384200,Docklands,Western Bulldogs,97,19,2017,0,127,Full Time,2017
,2017-07-30 15:20:00,+10:00,2017-07-30 15:20:00,275,16,Collingwood,Adelaide,15,2017-07-30 17:57:02,0,7,100,1,4,Round 19,13,1501392000,M.C.G.,,103,19,2017,0,103,Full Time,2017
17.0,2017-07-30 14:40:00,+10:00,2017-07-30 16:40:00,276,6,West Coast,Brisbane Lions,17,2017-07-30 19:57:02,0,9,100,2,17,Round 19,11,1501396800,Subiaco,West Coast,45,19,2017,0,113,Full Time,2017
16.0,2017-08-04 19:50:00,+10:00,2017-08-04 19:50:00,277,16,Geelong,Sydney,8,2017-08-04 22:57:02,0,11,100,16,7,Round 20,13,1501840200,GMHBA Stadium,Sydney,107,20,2017,0,61,Full Time,2017
9.0,2017-08-05 13:45:00,+10:00,2017-08-05 13:45:00,278,10,Greater Western Sydney,Melbourne,14,2017-08-05 16:57:01,0,2,100,11,9,Round 20,13,1501904700,UNSW Canberra Oval,Greater Western Sydney,62,20,2017,0,97,Full Time,2017
5.0,2017-08-05 14:10:00,+10:00,2017-08-05 14:10:00,290,11,Essendon,Carlton,11,2017-08-05 16:57:01,0,10,100,3,5,Round 20,18,1501906200,M.C.G.,Essendon,76,20,2017,0,84,Full Time,2017
18.0,2017-08-05 16:35:00,+10:00,2017-08-05 16:35:00,291,14,Brisbane Lions,Western Bulldogs,13,2017-08-05 19:57:02,0,19,100,18,2,Round 20,11,1501914900,Gabba,Western Bulldogs,103,20,2017,0,89,Full Time,2017
4.0,2017-08-05 19:25:00,+10:00,2017-08-05 19:25:00,292,16,North Melbourne,Collingwood,7,2017-08-05 22:57:02,0,15,100,4,12,Round 20,15,1501925100,Docklands,Collingwood,111,20,2017,0,57,Full Time,2017
6.0,2017-08-05 17:40:00,+10:00,2017-08-05 19:40:00,293,10,Fremantle,Gold Coast,12,2017-08-05 22:57:02,0,7,100,8,6,Round 20,18,1501926000,Subiaco,Fremantle,67,20,2017,0,90,Full Time,2017
15.0,2017-08-06 13:10:00,+10:00,2017-08-06 13:10:00,294,14,St Kilda,West Coast,15,2017-08-06 15:57:02,0,11,100,17,15,Round 20,13,1501989000,Docklands,St Kilda,95,20,2017,0,103,Full Time,2017
14.0,2017-08-06 15:20:00,+10:00,2017-08-06 15:20:00,295,9,Richmond,Hawthorn,13,2017-08-06 18:57:01,0,10,100,10,14,Round 20,15,1501996800,M.C.G.,Richmond,64,20,2017,0,93,Full Time,2017
1.0,2017-08-06 16:10:00,+10:00,2017-08-06 16:40:00,296,7,Adelaide,Port Adelaide,18,2017-08-06 19:57:01,0,4,100,13,1,Round 20,22,1502001600,Adelaide Oval,Adelaide,46,20,2017,0,130,Full Time,2017
9.0,2017-08-11 19:50:00,+10:00,2017-08-11 19:50:00,297,16,Western Bulldogs,Greater Western Sydney,7,2017-08-11 22:57:02,0,9,100,9,18,Round 21,15,1502445000,Docklands,Greater Western Sydney,105,21,2017,0,57,Full Time,2017
16.0,2017-08-12 13:45:00,+10:00,2017-08-12 13:45:00,298,5,Sydney,Fremantle,22,2017-08-12 16:57:01,0,9,100,6,16,Round 21,11,1502509500,S.C.G.,Sydney,39,21,2017,0,143,Full Time,2017
7.0,2017-08-12 14:10:00,+10:00,2017-08-12 14:10:00,301,9,Geelong,Richmond,11,2017-08-12 17:57:03,0,12,100,14,7,Round 21,14,1502511000,GMHBA Stadium,Geelong,66,21,2017,0,80,Full Time,2017
2.0,2017-08-12 16:35:00,+10:00,2017-08-12 16:35:00,302,12,Brisbane Lions,Gold Coast,22,2017-08-12 19:57:02,0,12,100,8,2,Round 21,10,1502519700,Gabba,Brisbane Lions,84,21,2017,0,142,Full Time,2017
1.0,2017-08-12 19:25:00,+10:00,2017-08-12 19:25:00,303,18,Essendon,Adelaide,12,2017-08-12 22:57:03,0,15,100,1,5,Round 21,8,1502529900,Docklands,Adelaide,123,21,2017,0,80,Full Time,2017
17.0,2017-08-12 17:40:00,+10:00,2017-08-12 19:40:00,304,12,West Coast,Carlton,15,2017-08-12 22:57:03,0,11,100,3,17,Round 21,10,1502530800,Subiaco,West Coast,83,21,2017,0,100,Full Time,2017
11.0,2017-08-13 13:10:00,+10:00,2017-08-13 13:10:00,305,10,Melbourne,St Kilda,14,2017-08-13 16:57:02,0,12,100,15,11,Round 21,12,1502593800,M.C.G.,Melbourne,72,21,2017,0,96,Full Time,2017
10.0,2017-08-13 15:20:00,+10:00,2017-08-13 15:20:00,306,14,Hawthorn,North Melbourne,18,2017-08-13 18:57:02,0,5,100,12,10,Round 21,8,1502601600,University of Tasmania Stadium,Hawthorn,89,21,2017,0,116,Full Time,2017
13.0,2017-08-13 16:10:00,+10:00,2017-08-13 16:40:00,307,10,Port Adelaide,Collingwood,14,2017-08-13 19:57:02,0,11,100,4,13,Round 21,14,1502606400,Adelaide Oval,Port Adelaide,71,21,2017,0,98,Full Time,2017
16.0,2017-08-18 19:20:00,+10:00,2017-08-18 19:50:00,308,13,Adelaide,Sydney,11,2017-08-18 22:57:02,0,5,100,16,1,Round 22,14,1503049800,Adelaide Oval,Sydney,83,22,2017,0,80,Full Time,2017
13.0,2017-08-19 13:45:00,+10:00,2017-08-19 13:45:00,309,14,Western Bulldogs,Port Adelaide,11,2017-08-19 16:57:02,0,12,100,13,18,Round 22,13,1503114300,Mars Stadium,Port Adelaide,96,22,2017,0,79,Full Time,2017
7.0,2017-08-19 14:10:00,+10:00,2017-08-19 14:10:00,310,10,Collingwood,Geelong,9,2017-08-19 16:57:02,0,10,100,7,4,Round 22,5,1503115800,M.C.G.,Geelong,70,22,2017,0,59,Full Time,2017
9.0,2017-08-19 16:35:00,+10:00,2017-08-19 16:35:00,311,9,Greater Western Sydney,West Coast,12,2017-08-19 19:57:02,0,6,100,17,9,Round 22,9,1503124500,Sydney Showground,Greater Western Sydney,60,22,2017,0,81,Full Time,2017
3.0,2017-08-19 19:25:00,+10:00,2017-08-19 19:25:00,313,10,Carlton,Hawthorn,12,2017-08-19 22:57:03,0,10,100,10,3,Round 22,5,1503134700,Docklands,Carlton,70,22,2017,0,77,Full Time,2017
5.0,2017-08-19 19:25:00,+10:00,2017-08-19 19:25:00,312,12,Gold Coast,Essendon,9,2017-08-19 21:57:02,0,18,100,5,8,Round 22,3,1503134700,Carrara,Essendon,90,22,2017,0,57,Full Time,2017
11.0,2017-08-20 13:10:00,+10:00,2017-08-20 13:10:00,314,14,Melbourne,Brisbane Lions,16,2017-08-20 15:57:02,0,7,100,2,11,Round 22,8,1503198600,M.C.G.,Melbourne,91,22,2017,0,104,Full Time,2017
15.0,2017-08-20 15:20:00,+10:00,2017-08-20 15:20:00,315,12,St Kilda,North Melbourne,18,2017-08-20 18:57:02,0,6,100,12,15,Round 22,19,1503206400,Docklands,St Kilda,78,22,2017,0,127,Full Time,2017
14.0,2017-08-20 14:40:00,+10:00,2017-08-20 16:40:00,316,25,Fremantle,Richmond,7,2017-08-20 19:57:02,0,5,100,14,6,Round 22,9,1503211200,Subiaco,Richmond,155,22,2017,0,51,Full Time,2017
10.0,2017-08-25 19:50:00,+10:00,2017-08-25 19:50:00,333,13,Hawthorn,Western Bulldogs,15,2017-08-25 22:57:02,0,12,100,18,10,Round 23,9,1503654600,Docklands,Hawthorn,90,23,2017,0,99,Full Time,2017
4.0,2017-08-26 13:45:00,+10:00,2017-08-26 13:45:00,332,12,Collingwood,Melbourne,14,2017-08-26 16:57:02,0,11,100,11,4,Round 23,15,1503719100,M.C.G.,Collingwood,83,23,2017,0,99,Full Time,2017
12.0,2017-08-26 14:10:00,+10:00,2017-08-26 14:10:00,330,19,Brisbane Lions,North Melbourne,11,2017-08-26 16:57:02,0,16,100,12,2,Round 23,13,1503720600,Gabba,North Melbourne,130,23,2017,0,79,Full Time,2017
16.0,2017-08-26 16:35:00,+10:00,2017-08-26 16:35:00,318,8,Sydney,Carlton,21,2017-08-26 19:57:02,0,9,100,3,16,Round 23,12,1503729300,S.C.G.,Sydney,57,23,2017,0,138,Full Time,2017
7.0,2017-08-26 19:25:00,+10:00,2017-08-26 19:25:00,334,8,Geelong,Greater Western Sydney,15,2017-08-26 21:57:02,0,11,100,9,7,Round 23,13,1503739500,GMHBA Stadium,Geelong,59,23,2017,0,103,Full Time,2017
13.0,2017-08-26 19:10:00,+10:00,2017-08-26 19:40:00,331,3,Port Adelaide,Gold Coast,20,2017-08-26 22:57:02,0,2,100,8,13,Round 23,15,1503740400,Adelaide Oval,Port Adelaide,20,23,2017,0,135,Full Time,2017
5.0,2017-08-27 13:10:00,+10:00,2017-08-27 13:10:00,336,14,Essendon,Fremantle,16,2017-08-27 15:57:02,0,8,100,6,5,Round 23,11,1503803400,Docklands,Essendon,92,23,2017,0,107,Full Time,2017
14.0,2017-08-27 15:20:00,+10:00,2017-08-27 15:20:00,335,12,Richmond,St Kilda,19,2017-08-27 17:57:01,0,9,100,15,14,Round 23,8,1503811200,M.C.G.,Richmond,81,23,2017,0,122,Full Time,2017
17.0,2017-08-27 14:40:00,+10:00,2017-08-27 16:40:00,317,10,West Coast,Adelaide,15,2017-08-27 19:57:02,0,11,100,1,17,Round 23,10,1503816000,Subiaco,West Coast,71,23,2017,0,100,Full Time,2017
1.0,2017-09-07 19:20:00,+10:00,2017-09-07 19:50:00,337,6,Adelaide,Greater Western Sydney,12,2017-09-08 12:18:57,0,12,100,9,1,Finals Week 1,12,1504777800,Adelaide Oval,Adelaide,48,24,2017,3,84,Full Time,2017
14.0,2017-09-08 19:50:00,+10:00,2017-09-08 19:50:00,338,13,Geelong,Richmond,5,2017-09-08 22:57:02,0,13,100,14,7,Finals Week 1,10,1504864200,M.C.G.,Richmond,91,24,2017,3,40,Full Time,2017
16.0,2017-09-09 16:20:00,+10:00,2017-09-09 16:20:00,341,8,Sydney,Essendon,19,2017-09-09 18:57:02,0,8,100,5,16,Finals Week 1,7,1504938000,S.C.G.,Sydney,56,24,2017,2,121,Full Time,2017
17.0,2017-09-09 19:20:00,+10:00,2017-09-09 19:50:00,342,12,Port Adelaide,West Coast,10,2017-09-09 22:57:03,0,6,100,17,13,Finals Week 1,16,1504950600,Adelaide Oval,West Coast,78,24,2017,2,76,Full Time,2017
7.0,2017-09-15 19:50:00,+10:00,2017-09-15 19:50:00,349,5,Geelong,Sydney,15,2017-09-15 22:57:01,0,9,100,16,7,Semi-Finals,8,1505469000,M.C.G.,Geelong,39,25,2017,4,98,Full Time,2017
9.0,2017-09-16 19:25:00,+10:00,2017-09-16 19:25:00,350,9,Greater Western Sydney,West Coast,19,2017-09-16 22:57:02,0,4,100,17,9,Semi-Finals,11,1505553900,Sydney Showground,Greater Western Sydney,58,25,2017,4,125,Full Time,2017
1.0,2017-09-22 19:20:00,+10:00,2017-09-22 19:50:00,359,10,Adelaide,Geelong,21,2017-09-22 22:57:02,0,15,100,7,1,Preliminary Finals,10,1506073800,Adelaide Oval,Adelaide,75,26,2017,5,136,Full Time,2017
14.0,2017-09-23 16:45:00,+10:00,2017-09-23 16:45:00,360,9,Richmond,Greater Western Sydney,15,2017-09-23 19:57:02,0,13,100,9,14,Preliminary Finals,13,1506149100,M.C.G.,Richmond,67,26,2017,5,103,Full Time,2017
14.0,2017-09-30 14:30:00,+10:00,2017-09-30 14:30:00,371,16,Adelaide,Richmond,8,2017-09-30 17:57:02,1,12,100,14,1,Grand Final,12,1506745800,M.C.G.,Richmond,108,27,2017,6,60,Full Time,2017
14.0,2018-03-22 19:25:00,+11:00,2018-03-22 19:25:00,372,15,Richmond,Carlton,17,2018-03-22 22:54:02,0,5,100,3,14,Round 1,19,1521707100,M.C.G.,Richmond,95,1,2018,0,121,Full Time,2018
5.0,2018-03-23 19:50:00,+11:00,2018-03-23 19:50:00,373,12,Essendon,Adelaide,14,2018-03-23 22:54:08,0,15,100,1,5,Round 1,15,1521795000,Docklands,Essendon,87,1,2018,0,99,Full Time,2018
15.0,2018-03-24 15:35:00,+11:00,2018-03-24 15:35:00,374,12,St Kilda,Brisbane Lions,16,2018-03-24 18:54:02,0,10,100,2,15,Round 1,11,1521866100,Docklands,St Kilda,82,1,2018,0,107,Full Time,2018
13.0,2018-03-24 16:05:00,+11:00,2018-03-24 16:35:00,375,9,Port Adelaide,Fremantle,16,2018-03-24 19:54:02,0,6,100,6,13,Round 1,14,1521869700,Adelaide Oval,Port Adelaide,60,1,2018,0,110,Full Time,2018
8.0,2018-03-24 18:25:00,+11:00,2018-03-24 19:25:00,376,5,Gold Coast,North Melbourne,7,2018-03-24 22:54:02,0,9,100,12,8,Round 1,13,1521879900,Cazaly's Stadium,Gold Coast,39,1,2018,0,55,Full Time,2018
10.0,2018-03-24 19:25:00,+11:00,2018-03-24 19:25:00,377,9,Hawthorn,Collingwood,15,2018-03-24 22:54:02,0,13,100,4,10,Round 1,11,1521879900,M.C.G.,Hawthorn,67,1,2018,0,101,Full Time,2018
9.0,2018-03-25 13:10:00,+11:00,2018-03-25 13:10:00,378,7,Greater Western Sydney,Western Bulldogs,20,2018-03-25 16:54:02,0,9,100,18,9,Round 1,13,1521943800,UNSW Canberra Oval,Greater Western Sydney,51,1,2018,0,133,Full Time,2018
7.0,2018-03-25 15:20:00,+11:00,2018-03-25 15:20:00,379,14,Melbourne,Geelong,13,2018-03-25 18:54:03,0,13,100,7,11,Round 1,16,1521951600,M.C.G.,Geelong,97,1,2018,0,94,Full Time,2018
16.0,2018-03-25 16:20:00,+11:00,2018-03-25 19:20:00,380,18,West Coast,Sydney,13,2018-03-25 22:54:02,0,7,100,16,17,Round 1,8,1521966000,Optus Stadium,Sydney,115,1,2018,0,86,Full Time,2018
1.0,2018-03-29 19:20:00,+11:00,2018-03-29 19:50:00,381,12,Adelaide,Richmond,18,2018-03-29 22:54:03,0,10,100,14,1,Round 2,10,1522313400,Adelaide Oval,Adelaide,82,2,2018,0,118,Full Time,2018
12.0,2018-03-30 16:20:00,+11:00,2018-03-30 16:20:00,382,5,North Melbourne,St Kilda,13,2018-03-30 18:54:01,0,13,100,15,12,Round 2,17,1522387200,Docklands,North Melbourne,43,2,2018,0,95,Full Time,2018
8.0,2018-03-31 13:45:00,+11:00,2018-03-31 13:45:00,383,15,Carlton,Gold Coast,9,2018-03-31 16:54:02,0,11,100,8,3,Round 2,13,1522464300,Docklands,Gold Coast,101,2,2018,0,67,Full Time,2018
9.0,2018-03-31 16:35:00,+11:00,2018-03-31 16:35:00,384,15,Collingwood,Greater Western Sydney,12,2018-03-31 19:54:01,0,5,100,9,4,Round 2,7,1522474500,M.C.G.,Greater Western Sydney,95,2,2018,0,79,Full Time,2018
11.0,2018-03-31 18:25:00,+11:00,2018-03-31 19:25:00,385,14,Brisbane Lions,Melbourne,10,2018-03-31 22:54:02,0,16,100,11,2,Round 2,14,1522484700,Gabba,Melbourne,100,2,2018,0,74,Full Time,2018
6.0,2018-03-31 17:10:00,+11:00,2018-03-31 20:10:00,386,14,Fremantle,Essendon,16,2018-03-31 22:54:02,0,6,100,5,6,Round 2,10,1522487400,Optus Stadium,Fremantle,90,2,2018,0,106,Full Time,2018
17.0,2018-04-01 15:20:00,+10:00,2018-04-01 15:20:00,387,18,Western Bulldogs,West Coast,9,2018-04-01 18:54:02,0,13,100,17,18,Round 2,16,1522560000,Docklands,West Coast,121,2,2018,0,70,Full Time,2018
13.0,2018-04-01 16:40:00,+10:00,2018-04-01 16:40:00,388,14,Sydney,Port Adelaide,10,2018-04-01 19:54:03,0,10,100,13,16,Round 2,11,1522564800,S.C.G.,Port Adelaide,94,2,2018,0,71,Full Time,2018
10.0,2018-04-02 15:20:00,+10:00,2018-04-02 15:20:00,389,17,Geelong,Hawthorn,18,2018-04-02 18:54:02,0,16,100,10,7,Round 2,9,1522646400,M.C.G.,Hawthorn,118,2,2018,0,117,Full Time,2018
4.0,2018-04-06 19:50:00,+10:00,2018-04-06 19:50:00,390,16,Carlton,Collingwood,11,2018-04-06 22:54:03,0,4,100,4,3,Round 3,10,1523008200,M.C.G.,Collingwood,100,3,2018,0,76,Full Time,2018
13.0,2018-04-07 13:15:00,+10:00,2018-04-07 13:45:00,391,14,Port Adelaide,Brisbane Lions,14,2018-04-07 16:54:03,0,8,100,2,13,Round 3,13,1523072700,Adelaide Oval,Port Adelaide,92,3,2018,0,97,Full Time,2018
11.0,2018-04-07 14:10:00,+10:00,2018-04-07 14:10:00,402,13,Melbourne,North Melbourne,18,2018-04-07 16:54:03,0,8,100,12,11,Round 3,15,1523074200,M.C.G.,Melbourne,86,3,2018,0,123,Full Time,2018
6.0,2018-04-07 14:35:00,+10:00,2018-04-07 16:35:00,403,13,Gold Coast,Fremantle,10,2018-04-07 19:54:03,0,18,100,6,8,Round 3,8,1523082900,Optus Stadium,Fremantle,96,3,2018,0,68,Full Time,2018
1.0,2018-04-07 19:25:00,+10:00,2018-04-07 19:25:00,405,15,St Kilda,Adelaide,7,2018-04-07 22:21:31,0,14,100,1,15,Round 3,13,1523093100,Docklands,Adelaide,104,3,2018,0,55,Full Time,2018
16.0,2018-04-07 19:25:00,+10:00,2018-04-07 19:25:00,404,12,Sydney,Greater Western Sydney,16,2018-04-07 22:21:31,0,15,100,9,16,Round 3,7,1523093100,S.C.G.,Sydney,87,3,2018,0,103,Full Time,2018
14.0,2018-04-08 13:10:00,+10:00,2018-04-08 13:10:00,406,13,Richmond,Hawthorn,15,2018-04-08 15:54:03,0,11,100,10,14,Round 3,12,1523157000,M.C.G.,Richmond,89,3,2018,0,102,Full Time,2018
18.0,2018-04-08 15:20:00,+10:00,2018-04-08 15:20:00,407,12,Western Bulldogs,Essendon,14,2018-04-08 17:54:03,0,11,100,5,18,Round 3,20,1523164800,Docklands,Western Bulldogs,83,3,2018,0,104,Full Time,2018
17.0,2018-04-08 14:40:00,+10:00,2018-04-08 16:40:00,408,11,West Coast,Geelong,14,2018-04-08 19:54:02,0,14,100,7,17,Round 3,11,1523169600,Optus Stadium,West Coast,80,3,2018,0,95,Full Time,2018
4.0,2018-04-13 19:20:00,+10:00,2018-04-13 19:50:00,409,16,Adelaide,Collingwood,9,2018-04-13 22:54:03,0,10,100,4,1,Round 4,4,1523613000,Adelaide Oval,Collingwood,106,4,2018,0,58,Full Time,2018
9.0,2018-04-14 13:45:00,+10:00,2018-04-14 13:45:00,410,7,Greater Western Sydney,Fremantle,11,2018-04-14 16:54:03,0,9,100,6,9,Round 4,16,1523677500,UNSW Canberra Oval,Greater Western Sydney,51,4,2018,0,82,Full Time,2018
14.0,2018-04-14 14:10:00,+10:00,2018-04-14 14:10:00,411,2,Richmond,Brisbane Lions,16,2018-04-14 16:54:03,0,5,100,2,14,Round 4,14,1523679000,M.C.G.,Richmond,17,4,2018,0,110,Full Time,2018
16.0,2018-04-14 16:35:00,+10:00,2018-04-14 16:35:00,415,13,Western Bulldogs,Sydney,11,2018-04-14 19:54:03,0,8,100,16,18,Round 4,13,1523687700,Docklands,Sydney,86,4,2018,0,79,Full Time,2018
12.0,2018-04-14 19:25:00,+10:00,2018-04-14 19:25:00,416,4,North Melbourne,Carlton,18,2018-04-14 22:54:03,0,6,100,3,12,Round 4,8,1523697900,Bellerive Oval,North Melbourne,30,4,2018,0,116,Full Time,2018
17.0,2018-04-14 18:10:00,+10:00,2018-04-14 20:10:00,417,9,West Coast,Gold Coast,21,2018-04-14 22:54:03,0,5,100,8,17,Round 4,13,1523700600,Optus Stadium,West Coast,59,4,2018,0,139,Full Time,2018
5.0,2018-04-15 13:10:00,+10:00,2018-04-15 13:10:00,418,12,Essendon,Port Adelaide,16,2018-04-15 15:54:03,0,12,100,13,5,Round 4,10,1523761800,Docklands,Essendon,84,4,2018,0,106,Full Time,2018
10.0,2018-04-15 15:20:00,+10:00,2018-04-15 15:20:00,419,6,Hawthorn,Melbourne,18,2018-04-15 18:54:02,0,12,100,11,10,Round 4,7,1523769600,M.C.G.,Hawthorn,48,4,2018,0,115,Full Time,2018
7.0,2018-04-15 16:40:00,+10:00,2018-04-15 16:40:00,420,7,Geelong,St Kilda,15,2018-04-15 19:54:02,0,14,100,15,7,Round 4,13,1523774400,GMHBA Stadium,Geelong,56,4,2018,0,103,Full Time,2018
